
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 16:31:46 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x16e538e7
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2996.0000000
Found heuristic solution: objective 516.0000000
Found heuristic solution: objective 398.0000000
Found heuristic solution: objective 395.0000000
Presolve time: 0.03s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Found heuristic solution: objective 351.0000000

Root relaxation: objective -2.078594e+03, 197 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 117940087 82430594 -1428.8677  112   71  306.00000 -1555.8883   608%  22.1 6080s
 118052029 82506372     cutoff  113       306.00000 -1555.8883   608%  22.1 6085s
 118175118 82588378 -1555.8883  115   88  306.00000 -1555.8883   608%  22.1 6090s
 118292343 82667962   -7.17859  143   30  306.00000 -1555.8883   608%  22.1 6095s
 118415766 82750096 -1555.8883  132   83  306.00000 -1555.8883   608%  22.1 6100s
 118526749 82823873     cutoff  150       306.00000 -1555.8883   608%  22.1 6105s
 118631004 82891211 -1555.8883  113   87  306.00000 -1555.8883   608%  22.1 6111s
 118705565 82942817 -1555.8883  126   87  306.00000 -1555.8883   608%  22.1 6115s
 118825597 83023102   12.43184  122   43  306.00000 -1555.8883   608%  22.1 6120s
 118931998 83093780 -1555.8883  128  100  306.00000 -1555.8883   608%  22.1 6125s
 119052930 83175603  223.13676  132   45  306.00000 -1555.8883   608%  22.1 6130s
 119168949 83251812 -1555.8883  111   81  306.00000 -1555.8883   608%  22.1 6135s
 119277060 83322631 -714.19725  143   45  306.00000 -1555.8883   608%  22.1 6140s
 119390237 83397414 -1555.8883  116   64  306.00000 -1555.8883   608%  22.1 6145s
 119507229 83474248 -1143.0979  132   60  306.00000 -1555.8883   608%  22.1 6150s
 119582181 83524027 -1555.8883  125   82  306.00000 -1555.8883   608%  22.1 6155s
 119687900 83594195 -1555.8883  101   93  306.00000 -1555.8883   608%  22.1 6160s
 119801623 83669385  235.38683  120   28  306.00000 -1555.8883   608%  22.1 6165s
 119916851 83745971 -870.49944  124   41  306.00000 -1555.8883   608%  22.1 6170s
 120019739 83814109 -1282.8027  130   53  306.00000 -1555.8883   608%  22.1 6175s
 120131054 83884505 -685.85270  127   50  306.00000 -1555.8883   608%  22.1 6181s
 120216714 83945081 -937.68536  125   46  306.00000 -1555.8883   608%  22.1 6185s
 120320820 84012395 -1555.8883  126   84  306.00000 -1555.8883   608%  22.1 6190s
 120415659 84071676 -149.12450  117   46  306.00000 -1555.8883   608%  22.1 6195s
 120514323 84141473 -1555.8883  132   75  306.00000 -1555.8883   608%  22.1 6200s
 120630665 84218209 -978.01522  129   61  306.00000 -1555.8883   608%  22.1 6205s
 120746543 84294637 -1555.8883  110   78  306.00000 -1555.8883   608%  22.1 6210s
 120860012 84370504   20.07209  143   28  306.00000 -1555.8883   608%  22.1 6215s
 120981836 84449608     cutoff  152       306.00000 -1555.8883   608%  22.1 6220s
 121096387 84525494     cutoff  161       306.00000 -1555.8883   608%  22.1 6225s
 121172949 84576101 -1555.8883  121   87  306.00000 -1555.8883   608%  22.1 6230s
 121281372 84649358 -1555.8883  132   81  306.00000 -1555.8883   608%  22.1 6235s
 121397656 84727148 -1555.8883  125   81  306.00000 -1555.8883   608%  22.1 6240s
 121509456 84802646 -1555.8883  113   75  306.00000 -1555.8883   608%  22.1 6245s
 121628201 84882249 -1325.2180  101   67  306.00000 -1555.8883   608%  22.1 6250s
 121738933 84956914 -1555.8883  130   95  306.00000 -1555.8883   608%  22.1 6255s
 121846438 85027828 -1555.8883  134   86  306.00000 -1555.8883   608%  22.1 6260s
 121949587 85095923 -1555.8883  128   76  306.00000 -1555.8883   608%  22.1 6265s
 122052809 85163077 -1555.8883  130   86  306.00000 -1555.8883   608%  22.1 6270s
 122126486 85210346 -1555.8883   93   96  306.00000 -1555.8883   608%  22.1 6275s
 122226082 85277045 -1555.8883  115   91  306.00000 -1555.8883   608%  22.1 6280s
 122259544 85296926  -64.25848  127   33  306.00000 -1555.8883   608%  22.1 6285s
 122356625 85364445 -982.26748  114   62  306.00000 -1555.8883   608%  22.0 6290s
 122463821 85434755 -1555.8883  109   88  306.00000 -1555.8883   608%  22.0 6295s
 122579750 85512316 -1180.3631  121   55  306.00000 -1555.8883   608%  22.0 6300s
 122695587 85590140 -1031.2709  112   64  306.00000 -1555.8883   608%  22.0 6305s
 122807414 85665939 -1555.8883  116   88  306.00000 -1555.8883   608%  22.0 6310s
 122875727 85711977 -1555.8883  122   96  306.00000 -1555.8883   608%  22.0 6315s
 122990491 85788860 -1555.8883  128   80  306.00000 -1555.8883   608%  22.0 6320s
 123105362 85863725 -1555.8883  116   76  306.00000 -1555.8883   608%  22.0 6325s
 123217899 85937749 -1555.8883  111   89  306.00000 -1555.8883   608%  22.0 6330s
 123334617 86014918 -1555.8883  101   89  306.00000 -1555.8883   608%  22.0 6335s
 123452380 86091178 -1555.8883  116  110  306.00000 -1555.8883   608%  22.0 6340s
 123567950 86166523 -1555.8883  104   66  306.00000 -1555.8883   608%  22.0 6345s
 123684172 86243534 -1470.8324  121   75  306.00000 -1555.8883   608%  22.0 6350s
 123797908 86319152 -1555.8883  126   91  306.00000 -1555.8883   608%  22.0 6355s
 123907779 86391488 -1555.8883  114   91  306.00000 -1555.8883   608%  22.0 6360s
 123997264 86446196 -1555.8883  113   97  306.00000 -1555.8883   608%  22.0 6365s
 124076361 86502017 -1226.0372  122   48  306.00000 -1555.8883   608%  22.0 6370s
 124190465 86577229 -1555.8883  131   86  306.00000 -1555.8883   608%  22.0 6375s
 124306688 86654851 -1046.2603  112   64  306.00000 -1555.8883   608%  22.0 6380s
 124424440 86734201 -1555.8883  109   80  306.00000 -1555.8883   608%  22.0 6385s
 124497977 86783825 -1555.8883  109   91  306.00000 -1555.8883   608%  22.0 6390s
 124614674 86861235 -1302.5125  154   49  306.00000 -1555.8883   608%  22.0 6395s
 124734598 86942230 -1555.8883  115   67  306.00000 -1555.8883   608%  22.0 6400s
 124850326 87019160 -1555.8883  126   87  306.00000 -1555.8883   608%  22.0 6405s
 124973685 87099615 -1555.8883  103   79  306.00000 -1555.8883   608%  22.0 6410s
 125048119 87146675 -1517.2799  120   66  306.00000 -1555.8883   608%  22.0 6415s
 125153125 87218036 -667.74376  156   49  306.00000 -1555.8883   608%  22.0 6420s
 125267831 87295278 -1555.8883  132   74  306.00000 -1555.8883   608%  22.0 6425s
 125380691 87370170 -1555.8883  119   91  306.00000 -1555.8883   608%  22.0 6430s
 125498558 87446806  151.41264  111   33  306.00000 -1555.8883   608%  22.0 6435s
 125615218 87523891 -1555.8883  127   80  306.00000 -1555.8883   608%  22.0 6440s
 125732884 87602979 -1226.3378  144   66  306.00000 -1555.8883   608%  22.0 6445s
 125847213 87678103 -1087.0844  132   64  306.00000 -1555.8883   608%  22.0 6450s
 125960559 87750757 -1555.8883  118   84  306.00000 -1555.8883   608%  22.0 6456s
 126037654 87803023 -1555.8883  122   77  306.00000 -1555.8883   608%  22.0 6460s
 126156942 87883075 -1555.8883  110   77  306.00000 -1555.8883   608%  22.0 6465s
 126272277 87959632 -1555.8883   98   91  306.00000 -1555.8883   608%  22.0 6470s
 126384108 88034282 -1555.8883  119   93  306.00000 -1555.8883   608%  22.0 6475s
 126475634 88093091 -1555.8883  115   95  306.00000 -1555.8883   608%  22.0 6480s
 126576991 88162788 -978.56121  132   49  306.00000 -1555.8883   608%  22.0 6485s
 126695543 88239998 -1555.8883  121   86  306.00000 -1555.8883   608%  22.0 6490s
 126808254 88313778 -1555.8883  104   84  306.00000 -1555.8883   608%  22.0 6495s
 126928131 88394997 -1555.8883  102   89  306.00000 -1555.8883   608%  22.0 6500s
 126995224 88439863 -743.47026  130   48  306.00000 -1555.8883   608%  22.0 6505s
 127116713 88521009 -1534.4394  127   68  306.00000 -1555.8883   608%  22.0 6510s
 127222761 88592600 -217.28830  151   27  306.00000 -1555.8883   608%  22.0 6515s
 127340513 88672261   80.48694  131   43  306.00000 -1555.8883   608%  22.0 6520s
 127461926 88753349  102.33651  122   41  306.00000 -1555.8883   608%  22.0 6525s
 127578417 88829607 -1555.8883  108   77  306.00000 -1555.8883   608%  22.0 6530s
 127690758 88903072 -1555.8883  123   94  306.00000 -1555.8883   608%  22.0 6535s
 127806679 88980994 -1498.5363  127   69  306.00000 -1555.8883   608%  22.0 6540s
 127922947 89057810 -1555.8883  114   88  306.00000 -1555.8883   608%  22.0 6545s
 128027824 89124170 -1555.8883  138   70  306.00000 -1555.8883   608%  22.0 6551s
 128114713 89183767 -1555.8883  123   84  306.00000 -1555.8883   608%  22.0 6555s
 128234567 89264812   96.02472  140   41  306.00000 -1555.8883   608%  22.0 6560s
 128345825 89338024 -1555.8883  119   83  306.00000 -1555.8883   608%  22.0 6565s
 128460313 89414046 -1555.8883  118   97  306.00000 -1555.8883   608%  22.0 6570s
 128576109 89490761 -1555.8883  113   77  306.00000 -1555.8883   608%  22.0 6575s
 128688157 89564774 -1555.8883  116   93  306.00000 -1555.8883   608%  22.0 6580s
 128787807 89631737 -1555.8883  102   86  306.00000 -1555.8883   608%  21.9 6585s
 128905940 89710169 -1555.8883  108   86  306.00000 -1555.8883   608%  21.9 6590s
 129014819 89778250 -1555.8883  102   91  306.00000 -1555.8883   608%  21.9 6595s
 129101966 89838012 -537.64249  115   60  306.00000 -1555.8883   608%  21.9 6600s
 129211021 89909982 -1555.8883  113   86  306.00000 -1555.8883   608%  21.9 6605s
 129325114 89985114 -1120.1121  113   65  306.00000 -1555.8883   608%  21.9 6610s
 129439754 90060239 -1555.8883  127   73  306.00000 -1555.8883   608%  21.9 6615s
 129553867 90136495 -430.28879  150   36  306.00000 -1555.8883   608%  21.9 6620s
 129667689 90211874 -1071.0133   90   85  306.00000 -1555.8883   608%  21.9 6625s
 129779732 90284837 -1555.8883  117   85  306.00000 -1555.8883   608%  21.9 6630s
 129840219 90322629 -1555.8883  133   78  306.00000 -1555.8883   608%  21.9 6635s
 129921350 90380395 -1555.8883  106   92  306.00000 -1555.8883   608%  21.9 6640s
 130036416 90457238 -1555.8883  118   88  306.00000 -1555.8883   608%  21.9 6645s
 130149942 90530075     cutoff  160       306.00000 -1555.8883   608%  21.9 6650s
 130266739 90606102 -1555.8883  123   83  306.00000 -1555.8883   608%  21.9 6655s
 130384187 90685252 -1555.8883  143   78  306.00000 -1555.8883   608%  21.9 6660s
 130497546 90759900 -1555.8883  104   84  306.00000 -1555.8883   608%  21.9 6665s
 130617806 90836907 -1555.8883  120   96  306.00000 -1555.8883   608%  21.9 6670s
 130729507 90909697 -1555.8883  125   78  306.00000 -1555.8883   608%  21.9 6675s
 130850109 90988931 -1555.8883  110   86  306.00000 -1555.8883   608%  21.9 6680s
 130966089 91065769 -1555.8883  122   85  306.00000 -1555.8883   608%  21.9 6685s
 131037512 91113520 -1555.8883  113   87  306.00000 -1555.8883   608%  21.9 6690s
 131155204 91190862  292.75744  137   33  306.00000 -1555.8883   608%  21.9 6695s
 131238594 91244223 -1555.8883  128   88  306.00000 -1555.8883   608%  21.9 6700s
 131322253 91302958 -1555.8883  116   80  306.00000 -1555.8883   608%  21.9 6705s
 131441838 91383194 -1555.8883  134   83  306.00000 -1555.8883   608%  21.9 6710s
 131557448 91460615 -939.76452  120   54  306.00000 -1555.8883   608%  21.9 6715s
 131673992 91537102     cutoff  132       306.00000 -1555.8883   608%  21.9 6720s
 131789687 91613545 -1555.8883  123   86  306.00000 -1555.8883   608%  21.9 6725s
 131895880 91684102 -1555.8883  118   88  306.00000 -1555.8883   608%  21.9 6730s
 131965054 91728048 -1555.8883  124   77  306.00000 -1555.8883   608%  21.9 6735s
 132084367 91807609 -1555.8883  112   67  306.00000 -1555.8883   608%  21.9 6740s
 132199137 91883431 -1445.1944  107   75  306.00000 -1555.8883   608%  21.9 6745s
 132313869 91959374 -1555.8883  129   86  306.00000 -1555.8883   608%  21.9 6750s
 132420179 92025421 -1328.8253  118   63  306.00000 -1555.8883   608%  21.9 6755s
 132514383 92092083 -1514.1433  112   79  306.00000 -1555.8883   608%  21.9 6760s
 132625675 92165420 -1555.8883   95   71  306.00000 -1555.8883   608%  21.9 6765s
 132746727 92245724 -1555.8883  101  103  306.00000 -1555.8883   608%  21.9 6770s
 132861879 92323084 -1555.8883  119   96  306.00000 -1555.8883   608%  21.9 6775s
 132973649 92396241 -1384.4758  104   82  306.00000 -1555.8883   608%  21.9 6780s
 133084987 92470826 -1555.8883  100   89  306.00000 -1555.8883   608%  21.9 6785s
 133191763 92541607 -1555.8883  126   84  306.00000 -1555.8883   608%  21.9 6790s
 133273334 92596331 -1555.8883  106   94  306.00000 -1555.8883   608%  21.9 6795s
 133385295 92669409 -1555.8883  130   81  306.00000 -1555.8883   608%  21.9 6800s
 133506675 92750070  176.24287  149   30  306.00000 -1555.8883   608%  21.9 6805s
 133622402 92828618 -1496.1069  148   55  306.00000 -1555.8883   608%  21.9 6810s
 133745057 92906558     cutoff  140       306.00000 -1555.8883   608%  21.9 6815s
 133857659 92981627  203.25549  160   25  306.00000 -1555.8883   608%  21.9 6820s
 133970594 93052355 -1555.8883  107  103  306.00000 -1555.8883   608%  21.9 6825s
 134064337 93115998 -1555.8883  125   94  306.00000 -1555.8883   608%  21.9 6830s
 134176932 93190069 -548.36806  151   58  306.00000 -1555.8883   608%  21.9 6835s
 134270419 93249025 -1555.8883  117   94  306.00000 -1555.8883   608%  21.9 6840s
 134361112 93311715     cutoff  114       306.00000 -1555.8883   608%  21.9 6845s
 134476551 93388297 -1421.8544  127   78  306.00000 -1555.8883   608%  21.9 6850s
 134587939 93461189 -1555.8883  146   88  306.00000 -1555.8883   608%  21.9 6855s
 134705728 93538395 -1555.8883  101   91  306.00000 -1555.8883   608%  21.9 6860s
 134826873 93620637 -787.10794  136   47  306.00000 -1555.8883   608%  21.9 6865s
 134943216 93696869 -1179.7733  145   50  306.00000 -1555.8883   608%  21.9 6870s
 135059039 93772021 -1555.8883  131  106  306.00000 -1555.8883   608%  21.9 6875s
 135179706 93852253 -1555.8883  127   81  306.00000 -1555.8883   608%  21.8 6880s
 135295964 93928852 -1555.8883  111   83  306.00000 -1555.8883   608%  21.8 6885s
 135409801 94006175 -1184.8836  132   68  306.00000 -1555.8883   608%  21.8 6890s
 135521032 94077593 -1555.8883  115   82  306.00000 -1555.8883   608%  21.8 6895s
 135589019 94122433 -1555.8883  102  103  306.00000 -1555.8883   608%  21.8 6900s
 135699841 94194359 -1555.8883  120   82  306.00000 -1555.8883   608%  21.8 6905s
 135818570 94272196 -1555.8883  114   90  306.00000 -1555.8883   608%  21.8 6910s
 135929435 94345033 -1303.4625  113   78  306.00000 -1555.8883   608%  21.8 6915s
 136041674 94416961 -1555.8883  103  111  306.00000 -1555.8883   608%  21.8 6920s
 136155297 94492817 -1331.2311   96   78  306.00000 -1555.8883   608%  21.8 6925s
 136271626 94571585 -1531.5105  107   78  306.00000 -1555.8883   608%  21.8 6930s
 136376279 94637089 -1555.8883  113   83  306.00000 -1555.8883   608%  21.8 6935s
 136471433 94701416 -1555.8883  109   86  306.00000 -1555.8883   608%  21.8 6940s
 136540504 94748701 -1091.3067  114   63  306.00000 -1555.8883   608%  21.8 6945s
 136657040 94826157 -1555.8883  133   93  306.00000 -1555.8883   608%  21.8 6950s
 136776780 94903190 -1555.8883  122   89  306.00000 -1555.8883   608%  21.8 6955s
 136897862 94983399 -1555.8883  124   80  306.00000 -1555.8883   608%  21.8 6960s
 137014725 95060286 -1555.8883  115   86  306.00000 -1555.8883   608%  21.8 6965s
 137129420 95135458 -1304.0943  136   66  306.00000 -1555.8883   608%  21.8 6970s
 137255321 95219306 -1536.7821  127   74  306.00000 -1555.8883   608%  21.8 6975s
 137369685 95294755 -1499.5647  114   88  306.00000 -1555.8883   608%  21.8 6980s
 137486597 95372277 -1555.8883   97   88  306.00000 -1555.8883   608%  21.8 6985s
 137601875 95447619 -1390.2909  108   61  306.00000 -1555.8883   608%  21.8 6990s
 137711084 95517564 -959.58518  143   54  306.00000 -1555.8883   608%  21.8 6995s
 137824065 95592157 -731.52280  130   38  306.00000 -1555.8883   608%  21.8 7000s
 137935368 95665017   33.33682  142   31  306.00000 -1555.8883   608%  21.8 7005s
 138046416 95737082 -1035.4063  116   64  306.00000 -1555.8883   608%  21.8 7010s
 138154531 95808491 -162.99070  142   34  306.00000 -1555.8883   608%  21.8 7015s
 138258388 95876897     cutoff  136       306.00000 -1555.8883   608%  21.8 7020s
 138315909 95913738 -1555.8883  122   86  306.00000 -1555.8883   608%  21.8 7025s
 138435737 95994024 -1555.8883  118   90  306.00000 -1555.8883   608%  21.8 7030s
 138504025 96039274 -1555.8883  116   95  306.00000 -1555.8883   608%  21.8 7035s
 138614359 96111216 -1441.1551  115   68  306.00000 -1555.8883   608%  21.8 7040s
 138697383 96165966 -767.86696  138   46  306.00000 -1555.8883   608%  21.8 7045s
 138813255 96241137 -1555.8883  134   92  306.00000 -1555.8883   608%  21.8 7050s
 138931828 96320983 -379.85361  131   46  306.00000 -1555.8883   608%  21.8 7055s
 139042621 96392220   74.94659  164   35  306.00000 -1555.8883   608%  21.8 7060s
 139113024 96439852 -321.21165  151   45  306.00000 -1555.8883   608%  21.8 7065s
 139238319 96521770 -1555.8883  120   87  306.00000 -1555.8883   608%  21.8 7070s
 139353892 96599069 -843.35414  115   60  306.00000 -1555.8883   608%  21.8 7075s
 139468663 96674315 -1449.4313  139   56  306.00000 -1555.8883   608%  21.8 7080s
 139589714 96754459 -1348.0225  144   71  306.00000 -1555.8883   608%  21.8 7085s
 139700239 96826928     cutoff  163       306.00000 -1555.8883   608%  21.8 7090s
 139818377 96906097 -1555.8883  113   78  306.00000 -1555.8883   608%  21.8 7095s
 139938807 96986177 -1555.8883  111   78  306.00000 -1555.8883   608%  21.8 7100s
 140064989 97069204 -1209.0716  120   59  306.00000 -1555.8883   608%  21.8 7105s
 140184805 97147068 -1522.3759  112   83  306.00000 -1555.8883   608%  21.8 7110s
 140290339 97212439 -887.09594  129   42  306.00000 -1555.8883   608%  21.8 7115s
 140374527 97269012   -3.17793  171   26  306.00000 -1555.8883   608%  21.8 7120s
 140498896 97351273 -1555.8883  119   83  306.00000 -1555.8883   608%  21.8 7125s
 140623370 97433024 -1555.8883  104   93  306.00000 -1555.8883   608%  21.8 7130s
 140748808 97514708 -1555.8883  102  102  306.00000 -1555.8883   608%  21.8 7135s
 140877674 97600761 -666.55977  130   39  306.00000 -1555.8883   608%  21.8 7140s
 140995650 97679123 -1555.8883  113  101  306.00000 -1555.8883   608%  21.8 7145s
 141119610 97761558 -1555.8883  115   92  306.00000 -1555.8883   608%  21.8 7150s
 141233580 97834504 -1284.3499  128   68  306.00000 -1555.8883   608%  21.8 7155s
 141345814 97906499 -199.72514  126   31  306.00000 -1555.8883   608%  21.8 7160s
 141439405 97969389 -1555.8883  104   77  306.00000 -1555.8883   608%  21.8 7165s
 141521233 98023296 -299.51922  137   46  306.00000 -1555.8883   608%  21.8 7170s
 141635961 98097469 -979.01434  121   65  306.00000 -1555.8883   608%  21.8 7175s
 141756531 98177134 -1555.8883  123  102  306.00000 -1555.8883   608%  21.8 7180s
 141878557 98257349 -793.16320  104   75  306.00000 -1555.8883   608%  21.8 7185s
 141994031 98331819 -1555.8883  119   93  306.00000 -1555.8883   608%  21.7 7190s
 142084034 98389463 -1555.8883  126   61  306.00000 -1555.8883   608%  21.7 7195s
 142160528 98442506 -1555.8883  119   88  306.00000 -1555.8883   608%  21.7 7200s

Cutting planes:
  Gomory: 61
  Implied bound: 17
  MIR: 706
  Mixing: 1
  StrongCG: 7
  Flow cover: 1323
  Zero half: 1
  RLT: 352
  Relax-and-lift: 44

Explored 142165564 nodes (3091651922 simplex iterations) in 7200.02 seconds (15039.86 work units)
Thread count was 32 (of 64 available processors)

Solution count 8: 306 314 333 ... 2996

Time limit reached
Best objective 3.060000000000e+02, best bound -1.555000000000e+03, gap 608.1699%
city broken:0,time broken:0